,createTime,specificEnergy (kWh/kWp),plantid,dayEnergy (kWh),irradiation (Wh/msq),kWp,plant_nr
2445,2018-10-30,0.11,100129,309.48,16.67100332,2813.4545454545455,Plant3
2446,2018-10-31,1.58,100129,4592.09,225.9751378,2906.386075949367,Plant3
2448,2018-11-01,1.22,100129,3552.46,172.0811746,2911.8524590163934,Plant3
2449,2018-11-02,0.44,100129,1278.14,56.70920268,2904.8636363636365,Plant3
2450,2018-11-03,1.88,100129,5449.64,283.1022254,2898.744680851064,Plant3
2451,2018-11-04,0.95,100129,2750.04,143.0523658,2894.778947368421,Plant3
2452,2018-11-05,0.15,100129,426.14,21.46826855,2840.9333333333334,Plant3
2453,2018-11-06,0.19,100129,553.86,26.96333046,2915.0526315789475,Plant3
2454,2018-11-07,0.28,100129,814.58,37.07711198,2909.214285714286,Plant3
2455,2018-11-08,0.8,100129,2333.86,104.8660992,2917.325,Plant3
2456,2018-11-09,0.36,100129,1039.77,45.5441415,2888.25,Plant3
2457,2018-11-10,0.2,100129,568.42,27.09917957,2842.0999999999995,Plant3
2458,2018-11-11,0.28,100129,826.67,36.90269903,2952.392857142857,Plant3
2459,2018-11-12,0.41,100129,1190.91,51.36720734,2904.658536585366,Plant3
2460,2018-11-13,0.29,100129,841.52,38.48854534,2901.793103448276,Plant3
2461,2018-11-14,0.49,100129,1430.46,61.76816728,2919.3061224489797,Plant3
2462,2018-11-15,0.59,100129,1703.09,85.30782557,2886.593220338983,Plant3
2463,2018-11-16,1.2,100129,3497.89,217.2472282,2914.9083333333333,Plant3
2464,2018-11-17,0.8,100129,2319.88,127.1987059,2899.85,Plant3
2465,2018-11-18,0.33,100129,953.38,49.14035385,2889.030303030303,Plant3
2466,2018-11-19,0.46,100129,1328.52,61.35578437,2888.086956521739,Plant3
2467,2018-11-20,0.45,100129,1296.46,64.75436085,2881.0222222222224,Plant3
2468,2018-11-21,0.14,100129,417.31,20.55012619,2980.785714285714,Plant3
2469,2018-11-22,0.21,100129,613.64,29.01785282,2922.095238095238,Plant3
2470,2018-11-23,0.07,100129,189.68,11.69144442,2709.714285714286,Plant3
2471,2018-11-24,0.17,100129,490.15,24.24967755,2883.235294117647,Plant3
2472,2018-11-25,0.27,100129,788.49,36.03015553,2920.333333333333,Plant3
2473,2018-11-26,0.81,100129,2341.66,149.1685262,2890.938271604938,Plant3
2474,2018-11-27,0.89,100129,2569.19,185.2415762,2886.7303370786517,Plant3
2475,2018-11-28,0.57,100129,1651.53,104.6723757,2897.421052631579,Plant3
2476,2018-11-29,0.07,100129,199.79,11.94844658,2854.142857142857,Plant3
2477,2018-11-30,0.19,100129,552.83,26.4640821,2909.631578947369,Plant3
2479,2018-12-01,0.51,100129,1478.79,82.22838926,2899.5882352941176,Plant3
2480,2018-12-02,0.07,100129,191.53,11.91458987,2736.142857142857,Plant3
2481,2018-12-03,0.2,100129,569.77,28.83278614,2848.85,Plant3
2482,2018-12-04,0.75,100129,2183.86,162.5489564,2911.8133333333335,Plant3
2483,2018-12-05,0.67,100129,1943.21,132.0292644,2900.313432835821,Plant3
2484,2018-12-06,0.12,100129,362.25,18.38455651,3018.75,Plant3
2485,2018-12-07,0.12,100129,345.46,18.14554313,2878.8333333333335,Plant3
2486,2018-12-08,0.19,100129,558.51,27.38780792,2939.5263157894738,Plant3
2487,2018-12-09,0.34,100129,975.28,55.79982725,2868.4705882352937,Plant3
2488,2018-12-10,0.52,100129,1507.94,109.3550291,2899.8846153846152,Plant3
2489,2018-12-11,0.31,100129,905.09,60.12955876,2919.645161290323,Plant3
2490,2018-12-12,0.17,100129,502.73,24.40629146,2957.235294117647,Plant3
2491,2018-12-13,0.22,100129,646.31,30.46396545,2937.772727272727,Plant3
2492,2018-12-14,0.19,100129,549.43,26.23672746,2891.736842105263,Plant3
2493,2018-12-15,0.15,100129,424.27,21.32494626,2828.4666666666667,Plant3
2494,2018-12-16,0.06,100129,161.5,10.32358219,2691.666666666667,Plant3
2495,2018-12-17,0.14,100129,411.77,20.33166803,2941.2142857142853,Plant3
2496,2018-12-18,0.08,100129,235.63,13.2071681,2945.375,Plant3
2497,2018-12-19,0.07,100129,211.24,12.30518795,3017.714285714286,Plant3
2498,2018-12-20,0.12,100129,362.39,18.70908671,3019.9166666666665,Plant3
2499,2018-12-21,0.06,100129,171.46,10.68317671,2857.666666666667,Plant3
2500,2018-12-22,0.11,100129,315.24,16.50372293,2865.818181818182,Plant3
2501,2018-12-23,0.15,100129,443.46,21.69136245,2956.4,Plant3
2502,2018-12-24,0.58,100129,1675.39,128.9251008,2888.6034482758623,Plant3
2503,2018-12-25,0.23,100129,673.67,35.57724002,2928.9999999999995,Plant3
2504,2018-12-26,0.37,100129,1076.87,74.16015592,2910.459459459459,Plant3
2505,2018-12-27,0.1,100129,303.33,16.0774099,3033.2999999999997,Plant3
2506,2018-12-28,0.57,100129,1642.29,115.1376307,2881.2105263157896,Plant3
2507,2018-12-29,0.08,100129,232.6,13.24953144,2907.5,Plant3
2508,2018-12-30,0.66,100129,1915.65,159.2866046,2902.5,Plant3
2509,2018-12-31,0.17,100129,491.16,24.01113253,2889.176470588235,Plant3
2511,2019-01-01,0.44,100129,1287.43,74.31527228,2925.977272727273,Plant3
2512,2019-01-02,0.74,100129,2153.82,181.4616811,2910.567567567568,Plant3
2513,2019-01-03,0.49,100129,1433.58,75.33377332,2925.673469387755,Plant3
2514,2019-01-04,0.38,100129,1099.44,54.13350295,2893.263157894737,Plant3
2515,2019-01-05,0.56,100129,1621.94,100.5215122,2896.3214285714284,Plant3
2516,2019-01-06,0.23,100129,655.85,30.80989844,2851.521739130435,Plant3
2517,2019-01-07,0.25,100129,732.03,33.73207972,2928.12,Plant3
2518,2019-01-08,0.22,100129,636.67,29.70552536,2893.954545454545,Plant3
2519,2019-01-09,0.84,100129,2446.2,193.2984173,2912.142857142857,Plant3
2520,2019-01-10,0.19,100129,558.55,25.08093204,2939.736842105263,Plant3
2521,2019-01-11,0.61,100129,1774.07,109.446023,2908.311475409836,Plant3
2522,2019-01-12,0.17,100129,481.52,23.81261834,2832.4705882352937,Plant3
2523,2019-01-13,0.2,100129,587.05,27.8847973,2935.2499999999995,Plant3
2524,2019-01-14,0.99,100129,2867.73,210.0115816,2896.6969696969695,Plant3
2525,2019-01-15,0.18,100129,511.13,25.17730879,2839.6111111111113,Plant3
2526,2019-01-16,0.1,100129,284.02,15.70068593,2840.2,Plant3
2527,2019-01-17,0.27,100129,790.8,38.8058627,2928.8888888888887,Plant3
2528,2019-01-18,1.09,100129,3175.57,210.4493262,2913.3669724770643,Plant3
2529,2019-01-19,0.74,100129,2143.06,126.0547981,2896.027027027027,Plant3
2530,2019-01-20,0.67,100129,1953.41,89.58885163,2915.5373134328356,Plant3
2531,2019-01-21,0.83,100129,2416.07,140.3209131,2910.927710843374,Plant3
2532,2019-01-22,0.19,100129,555.5,25.10502948,2923.684210526316,Plant3
2533,2019-01-23,0.39,100129,1136.31,48.99404529,2913.6153846153843,Plant3
2534,2019-01-24,0.19,100129,538.33,25.90816947,2833.3157894736846,Plant3
2535,2019-01-25,0.46,100129,1336.6,64.40616336,2905.652173913043,Plant3
2536,2019-01-26,0.04,100129,117.53,44.56450139,2938.25,Plant3
2537,2019-01-27,0.23,100129,659.52,30.64093541,2867.478260869565,Plant3
2538,2019-01-28,0.24,100129,684.54,31.56867066,2852.25,Plant3
2539,2019-01-29,1.25,100129,3639.56,208.5412016,2911.648,Plant3
2540,2019-01-30,0.9,100129,2601.18,116.0579347,2890.2,Plant3
2541,2019-01-31,0.06,100129,173.88,23.12095472,2898.0,Plant3
2543,2019-02-01,0.51,100129,1460.7,72.25644685,2864.1176470588234,Plant3
2544,2019-02-02,0.14,100129,407.09,20.20319926,2907.7857142857138,Plant3
2545,2019-02-03,1.19,100129,3396.27,168.5512284,2854.008403361345,Plant3
2546,2019-02-04,0.22,100129,619.85,29.29172272,2817.5,Plant3
2547,2019-02-05,0.7,100129,2000.08,90.34409497,2857.2571428571428,Plant3
2548,2019-02-06,0.22,100129,628.83,29.28507121,2858.318181818182,Plant3
2549,2019-02-07,0.26,100129,740.6,33.63540952,2848.4615384615386,Plant3
2550,2019-02-08,0.5,100129,1424.76,63.31083232,2849.52,Plant3
2551,2019-02-09,0.66,100129,1879.48,83.60175108,2847.6969696969695,Plant3
2552,2019-02-10,0.44,100129,1247.93,53.80011387,2836.2045454545455,Plant3
2553,2019-02-11,2.46,100129,7008.91,349.6751941,2849.150406504065,Plant3
2554,2019-02-12,1.47,100129,4194.89,199.4191132,2853.666666666667,Plant3
2555,2019-02-13,1.05,100129,2996.16,125.4598175,2853.485714285714,Plant3
2556,2019-02-14,0.32,100129,924.3,41.40880858,2888.4375,Plant3
2557,2019-02-15,2.49,100129,7106.75,333.5407582,2854.1164658634534,Plant3
2558,2019-02-16,1.91,100129,5458.36,258.4295873,2857.780104712042,Plant3
2559,2019-02-17,0.64,100129,1827.0,77.0375516,2854.6875,Plant3
2560,2019-02-18,1.53,100129,4367.34,204.0418361,2854.470588235294,Plant3
2561,2019-02-19,1.34,100129,3816.61,164.0144211,2848.2164179104475,Plant3
2562,2019-02-20,0.92,100129,2622.25,108.3893348,2850.2717391304345,Plant3
2563,2019-02-21,0.41,100129,1177.63,50.85080801,2872.268292682927,Plant3
2564,2019-02-22,1.13,100129,3214.46,128.1897876,2844.6548672566373,Plant3
2565,2019-02-23,2.01,100129,5730.8,241.3840167,2851.1442786069656,Plant3
2566,2019-02-24,2.6,100129,7400.26,323.7015095,2846.253846153846,Plant3
2567,2019-02-25,2.15,100129,6122.03,253.0210308,2847.4558139534884,Plant3
2568,2019-02-26,3.0,100129,8541.81,357.6330104,2847.27,Plant3
2569,2019-02-27,3.32,100129,9475.01,397.179873,2853.9186746987953,Plant3
2570,2019-02-28,3.74,100129,10665.79,435.1600353,2851.8155080213905,Plant3
2572,2019-03-01,1.97,100129,5616.59,227.5102651,2851.060913705584,Plant3
2573,2019-03-02,1.31,100129,3735.85,148.1887272,2851.793893129771,Plant3
2574,2019-03-03,2.76,100129,7863.67,326.3511867,2849.1557971014495,Plant3
2575,2019-03-04,0.86,100129,2440.49,99.59425258,2837.779069767442,Plant3
2576,2019-03-05,1.05,100129,2981.22,120.189433,2839.2571428571428,Plant3
2577,2019-03-06,0.67,100129,1915.15,79.74566678,2858.4328358208954,Plant3
2578,2019-03-07,0.51,100129,1448.44,62.24504158,2840.078431372549,Plant3
2579,2019-03-08,3.76,100129,10915.15,441.371872,2902.965425531915,Plant3
2580,2019-03-09,2.41,100129,6991.33,282.3795563,2900.966804979253,Plant3
2581,2019-03-10,3.69,100129,10707.06,418.8271395,2901.642276422764,Plant3
2582,2019-03-11,4.39,100129,12751.77,482.0535784,2904.731207289294,Plant3
2583,2019-03-12,0.87,100129,2515.14,103.339545,2890.965517241379,Plant3
2584,2019-03-13,1.04,100129,3025.23,120.0824595,2908.875,Plant3
2585,2019-03-14,1.01,100129,2925.53,117.9578498,2896.5643564356437,Plant3
2586,2019-03-15,0.73,100129,2107.22,88.30014375,2886.6027397260273,Plant3
2587,2019-03-16,1.56,100129,4514.66,179.9995789,2894.0128205128203,Plant3
2588,2019-03-17,1.86,100129,5386.16,222.135638,2895.784946236559,Plant3
2589,2019-03-18,3.83,100129,11116.09,438.8492202,2902.373368146214,Plant3
2590,2019-03-19,5.01,100129,14537.76,578.434637,2901.748502994012,Plant3
2591,2019-03-20,1.98,100129,5734.32,223.2608434,2896.121212121212,Plant3
2592,2019-03-21,1.91,100129,5552.38,223.383899,2907.005235602094,Plant3
2593,2019-03-22,1.88,100129,5457.44,216.773298,2902.8936170212764,Plant3
2594,2019-03-23,3.57,100129,10363.81,407.1294328,2903.0280112044816,Plant3
2595,2019-03-24,3.52,100129,10210.91,429.7263497,2900.8267045454545,Plant3
2596,2019-03-25,3.13,100129,9084.03,360.7830186,2902.2460063897765,Plant3
2597,2019-03-26,4.33,100129,12572.91,499.5747934,2903.6743648960737,Plant3
2598,2019-03-27,1.59,100129,4627.65,185.5402032,2910.4716981132074,Plant3
2599,2019-03-28,3.26,100129,9453.44,382.9289018,2899.828220858896,Plant3
2600,2019-03-29,5.34,100129,15504.28,612.0203918,2903.423220973783,Plant3
2601,2019-03-30,4.16,100129,12089.81,482.4606515,2906.2043269230767,Plant3
2602,2019-03-31,5.32,100129,15434.94,653.113922,2901.3045112781956,Plant3
2604,2019-04-01,5.47,100129,15873.98,648.7866448,2902.0073126142597,Plant3
2605,2019-04-02,5.18,100129,15040.56,612.0079666,2903.5830115830117,Plant3
2606,2019-04-03,2.7,100129,7850.43,310.9774573,2907.5666666666666,Plant3
2607,2019-04-04,3.93,100129,11421.96,439.1833028,2906.3511450381675,Plant3
2608,2019-04-05,4.65,100129,13487.74,532.4789725,2900.589247311828,Plant3
2609,2019-04-06,4.45,100129,12932.67,492.5631988,2906.2179775280897,Plant3
2610,2019-04-07,3.97,100129,11530.85,445.6223098,2904.4962216624685,Plant3
2611,2019-04-08,5.12,100129,14872.04,626.5682022,2904.6953125,Plant3
2612,2019-04-09,5.99,100129,17391.37,716.3251397,2903.4006677796324,Plant3
2613,2019-04-10,2.02,100129,5870.78,232.7160334,2906.326732673267,Plant3
2614,2019-04-11,3.73,100129,10817.27,429.6694592,2900.0723860589815,Plant3
2615,2019-04-12,5.44,100129,15791.61,660.0659581,2902.8694852941176,Plant3
2616,2019-04-13,5.94,100129,17247.54,700.507976,2903.6262626262624,Plant3
2617,2019-04-14,5.7,100129,16555.6,680.6193754,2904.491228070175,Plant3
2618,2019-04-15,6.13,100129,17783.23,730.1451774,2901.016313213703,Plant3
2619,2019-04-16,5.32,100129,15442.96,620.5892847,2902.8120300751875,Plant3
2620,2019-04-17,6.12,100129,17777.83,714.0082173,2904.874183006536,Plant3
2621,2019-04-18,6.15,100129,17856.26,715.5159676,2903.4569105691053,Plant3
2622,2019-04-19,6.13,100129,17806.09,700.3549127,2904.7455138662317,Plant3
2623,2019-04-20,6.17,100129,17921.64,711.9407593,2904.641815235008,Plant3
2624,2019-04-21,6.15,100129,17853.76,706.4377064,2903.0504065040645,Plant3
2625,2019-04-22,6.27,100129,18193.1,721.6596844,2901.6108452950557,Plant3
2626,2019-04-23,6.17,100129,17905.96,727.5874165,2902.1004862236628,Plant3
2627,2019-04-24,3.66,100129,10610.57,415.8428825,2899.0628415300544,Plant3
2628,2019-04-25,3.5,100129,10170.03,417.4149386,2905.7228571428573,Plant3
2629,2019-04-26,2.85,100129,8280.13,330.9584082,2905.308771929824,Plant3
2630,2019-04-27,2.69,100129,7802.05,315.0154419,2900.3903345724907,Plant3
2631,2019-04-28,4.7,100129,13634.26,548.0938454,2900.9063829787233,Plant3
2632,2019-04-29,6.18,100129,17941.39,720.4119063,2903.1375404530745,Plant3
2633,2019-04-30,5.67,100129,16471.33,656.6374314,2904.9964726631397,Plant3
2635,2019-05-01,2.47,100129,7181.29,284.728772,2907.4048582995947,Plant3
2636,2019-05-02,5.03,100129,14587.96,647.7391543,2900.190854870775,Plant3
2637,2019-05-03,4.16,100129,12086.72,530.2204159,2905.461538461538,Plant3
2638,2019-05-04,4.72,100129,13692.4,566.3026233,2900.9322033898306,Plant3
2639,2019-05-05,5.11,100129,14840.6,643.5260457,2904.2270058708414,Plant3
2640,2019-05-06,4.63,100129,13441.74,585.6251782,2903.183585313175,Plant3
2641,2019-05-07,4.36,100129,12651.64,552.1646875,2901.752293577981,Plant3
2642,2019-05-08,3.81,100129,11049.39,437.9450438,2900.102362204724,Plant3
2643,2019-05-09,3.39,100129,9853.67,406.6719124,2906.687315634218,Plant3
2644,2019-05-10,2.02,100129,5875.52,228.4533674,2908.673267326733,Plant3
2645,2019-05-11,6.25,100129,18150.58,777.5180278,2904.0928000000004,Plant3
2646,2019-05-12,6.27,100129,18207.74,802.0550143,2903.9457735247215,Plant3
2647,2019-05-13,5.78,100129,16778.95,733.3017679,2902.932525951557,Plant3
2648,2019-05-14,6.03,100129,17496.26,674.0779405,2901.5356550580427,Plant3
2649,2019-05-15,4.95,100129,14373.15,580.3300669,2903.6666666666665,Plant3
2650,2019-05-16,6.54,100129,18997.75,768.8267828,2904.854740061162,Plant3
2651,2019-05-17,1.04,100129,3006.62,124.145108,2890.980769230769,Plant3
2652,2019-05-18,3.54,100129,10282.63,387.7914676,2904.697740112994,Plant3
2653,2019-05-19,4.94,100129,14335.01,573.1040461,2901.823886639676,Plant3
2654,2019-05-20,5.96,100129,17307.33,709.6066629,2903.9144295302017,Plant3
2655,2019-05-21,1.73,100129,5036.52,200.1222023,2911.28323699422,Plant3
2656,2019-05-22,1.55,100129,4493.46,165.4341204,2899.006451612903,Plant3
2657,2019-05-23,5.66,100129,16434.28,671.6082773,2903.5830388692575,Plant3
2658,2019-05-24,2.57,100129,7447.92,303.1301056,2898.023346303502,Plant3
2659,2019-05-25,4.58,100129,13303.85,606.4168336,2904.7707423580787,Plant3
2660,2019-05-26,3.56,100129,10331.52,458.7433765,2902.112359550562,Plant3
2661,2019-05-27,3.0,100129,8711.7,352.0277416,2903.9,Plant3
2662,2019-05-28,4.95,100129,14361.15,633.3292933,2901.242424242424,Plant3
2663,2019-05-29,5.26,100129,15280.55,650.7510327,2905.04752851711,Plant3
2664,2019-05-30,1.71,100129,4973.71,198.4828022,2908.6023391812864,Plant3
2665,2019-05-31,6.27,100129,18196.65,773.5267607,2902.1770334928233,Plant3
2667,2019-06-01,2.93,100129,8501.74,328.0880664,2901.617747440273,Plant3
2668,2019-06-02,6.0,100129,17406.61,695.18982,2901.101666666667,Plant3
2669,2019-06-03,3.29,100129,9536.82,370.9777663,2898.7294832826747,Plant3
2670,2019-06-04,6.71,100129,19464.8,784.1915185,2900.864381520119,Plant3
2671,2019-06-05,5.67,100129,16453.84,632.5240418,2901.9118165784835,Plant3
2672,2019-06-06,4.58,100129,13306.26,554.5923423,2905.296943231441,Plant3
2673,2019-06-07,6.45,100129,18710.39,776.5023177,2900.8356589147284,Plant3
2674,2019-06-08,3.1,100129,8985.82,361.3937624,2898.6516129032257,Plant3
2675,2019-06-09,4.58,100129,13289.49,584.2284575,2901.6353711790393,Plant3
2676,2019-06-10,4.16,100129,12080.48,463.943225,2903.961538461538,Plant3
2677,2019-06-11,1.82,100129,5276.34,210.1283941,2899.087912087912,Plant3
2678,2019-06-12,1.17,100129,3385.92,138.0959072,2893.9487179487182,Plant3
2679,2019-06-13,4.8,100129,13930.27,582.5429931,2902.1395833333336,Plant3
2680,2019-06-14,5.32,100129,15439.56,644.8117126,2902.172932330827,Plant3
2681,2019-06-15,2.78,100129,8070.04,308.3009201,2902.8920863309354,Plant3
2682,2019-06-16,5.63,100129,16343.16,641.1571795,2902.8703374777974,Plant3
2683,2019-06-17,4.82,100129,14007.02,573.5536679,2906.0207468879667,Plant3
2684,2019-06-18,4.21,100129,12211.63,494.7689695,2900.624703087886,Plant3
2685,2019-06-19,5.87,100129,17045.48,700.1009819,2903.8296422487224,Plant3
2686,2019-06-20,3.1,100129,8996.09,341.5167377,2901.9645161290323,Plant3
2687,2019-06-21,4.17,100129,12094.74,501.8858561,2900.4172661870502,Plant3
2688,2019-06-22,5.84,100129,16957.14,731.5881805,2903.6198630136987,Plant3
2689,2019-06-23,5.66,100129,16421.68,683.1384228,2901.356890459364,Plant3
2690,2019-06-24,6.76,100129,19617.89,783.3257285,2902.054733727811,Plant3
2691,2019-06-25,6.02,100129,17483.46,687.0474153,2904.229235880399,Plant3
2692,2019-06-26,4.63,100129,13428.77,560.8338697,2900.382289416847,Plant3
2693,2019-06-27,6.16,100129,17886.15,749.6739322,2903.5957792207796,Plant3
2694,2019-06-28,6.21,100129,18035.49,743.9060933,2904.265700483092,Plant3
2695,2019-06-29,6.53,100129,18950.85,767.2836651,2902.120980091883,Plant3
2696,2019-06-30,6.58,100129,19106.24,757.0228962,2903.683890577508,Plant3
2698,2019-07-01,3.98,100129,11544.37,504.0278635,2900.595477386935,Plant3
2699,2019-07-02,5.16,100129,14975.38,648.4866231,2902.2054263565888,Plant3
2700,2019-07-03,4.92,100129,14288.83,599.2559363,2904.2337398373984,Plant3
2701,2019-07-04,1.95,100129,5655.05,226.6287512,2900.025641025641,Plant3
2702,2019-07-05,7.04,100129,20433.59,855.6266931,2902.4985795454545,Plant3
2703,2019-07-06,3.63,100129,10551.03,431.6352063,2906.6198347107443,Plant3
2704,2019-07-07,3.22,100129,9338.62,367.8470591,2900.192546583851,Plant3
2705,2019-07-08,5.27,100129,15306.67,647.4514671,2904.4914611005697,Plant3
2706,2019-07-09,5.8,100129,16834.26,727.4525123,2902.458620689655,Plant3
2707,2019-07-10,6.98,100129,20270.43,840.7472533,2904.0730659025785,Plant3
2708,2019-07-11,2.71,100129,7872.16,308.9706044,2904.8560885608854,Plant3
2709,2019-07-12,4.39,100129,12757.52,509.6295409,2906.0410022779047,Plant3
2710,2019-07-13,6.09,100129,17670.79,755.3934104,2901.607553366174,Plant3
2711,2019-07-14,3.49,100129,10141.12,386.4103743,2905.765042979943,Plant3
2712,2019-07-15,3.08,100129,8950.59,345.867148,2906.035714285714,Plant3
2713,2019-07-16,4.41,100129,12793.55,545.3019306,2901.0317460317456,Plant3
2714,2019-07-17,5.0,100129,14504.82,596.9405877,2900.964,Plant3
2715,2019-07-18,4.97,100129,14435.86,596.6282717,2904.5995975855135,Plant3
2716,2019-07-19,3.19,100129,9257.49,354.5554084,2902.0344827586205,Plant3
2717,2019-07-20,3.19,100129,9267.67,357.3306278,2905.2257053291537,Plant3
2718,2019-07-21,2.81,100129,8161.3,305.4849,2904.3772241992883,Plant3
2719,2019-07-22,1.92,100129,5587.58,225.3960119,2910.1979166666665,Plant3
2720,2019-07-23,5.96,100129,17299.82,720.8684525,2902.6543624161072,Plant3
2721,2019-07-24,6.45,100129,18733.47,730.5093661,2904.413953488372,Plant3
2722,2019-07-25,6.19,100129,17968.41,693.2605676,2902.812600969305,Plant3
2723,2019-07-26,6.14,100129,17818.44,701.2347075,2902.026058631922,Plant3
2724,2019-07-27,5.74,100129,16650.38,665.5949462,2900.7630662020906,Plant3
2725,2019-07-28,4.04,100129,11733.46,445.9186544,2904.3217821782177,Plant3
2726,2019-07-29,4.1,100129,11891.23,456.3246797,2900.3,Plant3
2727,2019-07-30,3.68,100129,10675.44,415.5928899,2900.9347826086955,Plant3
2728,2019-07-31,2.81,100129,8157.22,320.590219,2902.9252669039147,Plant3
2730,2019-08-01,2.49,100129,7220.03,267.9311906,2899.610441767068,Plant3
2731,2019-08-02,4.96,100129,14407.78,601.4337778,2904.7943548387098,Plant3
2732,2019-08-03,5.54,100129,16095.65,656.0843105,2905.351985559567,Plant3
2733,2019-08-04,2.38,100129,6903.92,268.3802276,2900.8067226890757,Plant3
2734,2019-08-05,2.45,100129,7115.99,281.2793359,2904.485714285714,Plant3
2735,2019-08-06,4.6,100129,13342.84,560.522642,2900.617391304348,Plant3
2736,2019-08-07,3.1,100129,9005.61,351.9962704,2905.0354838709677,Plant3
2737,2019-08-08,3.41,100129,9884.89,395.7789912,2898.7947214076244,Plant3
2738,2019-08-09,3.9,100129,11324.32,455.9680706,2903.6717948717946,Plant3
2739,2019-08-10,3.57,100129,10355.12,425.4108227,2900.5938375350142,Plant3
2740,2019-08-11,3.73,100129,10831.37,453.8736003,2903.8525469168903,Plant3
2741,2019-08-12,5.14,100129,14926.67,630.3114635,2904.02140077821,Plant3
2742,2019-08-13,3.79,100129,10998.19,426.6388617,2901.89709762533,Plant3
2743,2019-08-14,4.48,100129,13005.4,538.6529241,2902.991071428571,Plant3
2744,2019-08-15,1.68,100129,4884.21,194.6226862,2907.2678571428573,Plant3
2745,2019-08-16,3.05,100129,8841.74,335.1119279,2898.9311475409836,Plant3
2746,2019-08-17,2.32,100129,6734.91,261.5487388,2902.9784482758623,Plant3
2747,2019-08-18,1.65,100129,4802.33,196.9203011,2910.5030303030303,Plant3
2748,2019-08-19,3.87,100129,11236.17,443.5898273,2903.4031007751937,Plant3
2749,2019-08-20,4.91,100129,14255.93,590.0977503,2903.448065173116,Plant3
2750,2019-08-21,4.51,100129,13087.46,531.5465345,2901.8758314855877,Plant3
2751,2019-08-22,3.32,100129,9640.01,375.2003223,2903.6174698795185,Plant3
2752,2019-08-23,3.18,100129,9226.45,359.8243785,2901.3993710691825,Plant3
2753,2019-08-24,5.55,100129,16121.14,620.1429826,2904.70990990991,Plant3
2754,2019-08-25,5.75,100129,16701.02,639.77744,2904.5252173913045,Plant3
2755,2019-08-26,4.17,100129,12114.02,467.5400205,2905.0407673860914,Plant3
2756,2019-08-27,4.59,100129,13332.6,521.9969063,2904.7058823529414,Plant3
2757,2019-08-28,4.77,100129,13833.71,527.3399776,2900.1488469601677,Plant3
2758,2019-08-29,2.28,100129,6605.89,257.8544434,2897.320175438597,Plant3
2759,2019-08-30,3.56,100129,10326.39,398.0636526,2900.6713483146063,Plant3
2760,2019-08-31,5.26,100129,15282.74,588.473808,2905.463878326996,Plant3
2762,2019-09-01,3.08,100129,8934.84,352.6566584,2900.9220779220777,Plant3
2763,2019-09-02,4.33,100129,12581.14,515.7707752,2905.5750577367203,Plant3
2764,2019-09-03,3.56,100129,10325.73,427.2628181,2900.4859550561796,Plant3
2765,2019-09-04,1.05,100129,3049.43,126.300182,2904.219047619047,Plant3
2766,2019-09-05,3.33,100129,9652.71,403.083884,2898.7117117117114,Plant3
2767,2019-09-06,1.99,100129,5778.9,232.2036494,2903.969849246231,Plant3
2768,2019-09-07,3.6,100129,10460.04,430.3779213,2905.566666666667,Plant3
2769,2019-09-08,2.59,100129,7522.9,297.6998197,2904.5945945945946,Plant3
2770,2019-09-09,1.27,100129,3695.33,148.824855,2909.7086614173227,Plant3
2771,2019-09-10,0.87,100129,2527.22,106.1411246,2904.8505747126433,Plant3
2772,2019-09-11,1.53,100129,4445.27,180.8592489,2905.4052287581703,Plant3
2773,2019-09-12,3.21,100129,9324.95,372.9330256,2904.968847352025,Plant3
2774,2019-09-13,4.21,100129,12217.07,500.9041992,2901.916864608076,Plant3
2775,2019-09-14,3.76,100129,10901.16,436.0202681,2899.244680851064,Plant3
2776,2019-09-15,2.82,100129,8195.69,335.8688049,2906.2730496453905,Plant3
2777,2019-09-16,4.33,100129,12584.34,506.1198622,2906.3140877598153,Plant3
2778,2019-09-17,3.37,100129,9777.78,398.7436389,2901.418397626113,Plant3
2779,2019-09-18,3.36,100129,9746.44,397.372969,2900.726190476191,Plant3
2780,2019-09-19,3.81,100129,11068.07,439.0334744,2905.005249343832,Plant3
2781,2019-09-20,1.79,100129,5207.26,211.1006344,2909.0837988826815,Plant3
2782,2019-09-21,4.04,100129,11719.83,448.7630934,2900.94801980198,Plant3
2783,2019-09-22,4.88,100129,14165.54,538.5229062,2902.7745901639346,Plant3
2784,2019-09-23,1.23,100129,3567.46,141.8952349,2900.3739837398375,Plant3
2785,2019-09-24,0.6,100129,1750.04,75.3539976,2916.7333333333336,Plant3
2786,2019-09-26,0.74,100129,2161.21,89.46985665,2920.554054054054,Plant3
2787,2019-09-27,2.21,100129,6416.77,261.5272979,2903.5158371040725,Plant3
2788,2019-09-28,1.62,100129,4695.4,194.1277629,2898.3950617283945,Plant3
2789,2019-09-29,1.4,100129,4055.9,164.2536365,2897.071428571429,Plant3
2790,2019-09-30,2.64,100129,7660.63,306.6872359,2901.753787878788,Plant3
2792,2019-10-01,2.16,100129,6284.87,243.2079471,2909.662037037037,Plant3
2793,2019-10-02,1.81,100129,5253.22,215.4848585,2902.3314917127072,Plant3
2794,2019-10-03,1.23,100129,3565.36,143.7062324,2898.666666666667,Plant3
2795,2019-10-04,0.92,100129,2670.81,109.5940297,2903.054347826087,Plant3
